timestamp,open,high,low,close,volume,delta,cvd_open,cvd_high,cvd_low,cvd_close,ema_8,ema_9,ema_13,ema_21,ema_22,ema_50,ema_100,ema_200,cvd_ema_8,cvd_ema_9,cvd_ema_13,cvd_ema_21,cvd_ema_22,cvd_ema_50,cvd_ema_100,cvd_ema_200
2025-07-14 14:53:00+00:00,6293.25,6294.5,6292.75,6294.25,1251,453,-2572,-2117,-2572,-2122,6292.443515657758,6292.3735358640615,6292.192032347332,6292.054886341287,6292.046932869235,6291.912774329036,6291.788487822685,6291.778180166179,-2480.9053148105477,-2462.4463054385287,-2374.279650078057,-2191.909059496422,-2171.33498923749,-1840.729799598273,-1662.947972163894,-1515.957929771982
2025-07-14 14:54:00+00:00,6294.25,6294.25,6293.25,6293.5,1070,48,-2108,-2037,-2168,-2074,6292.678289956034,6292.59882869125,6292.378884869142,6292.186260310261,6292.17328653278,6291.9750184729955,6291.822379152929,6291.795312701839,-2390.481911519315,-2384.757044350823,-2331.382557209763,-2181.1900540876563,-2162.8710771298825,-1849.8776505944193,-1671.0876162794605,-1521.5105871871863
2025-07-14 14:55:00+00:00,6293.5,6296.75,6293.25,6296.5,2792,980,-2077,-1082,-2108,-1094,6293.527558854693,6293.379062953,6292.967615602122,6292.578418463873,6292.549522486452,6292.152468728957,6291.915005308317,6291.842125510776,-2102.374820070578,-2126.6056354806583,-2154.6136204655113,-2082.354594625142,-2069.92576607511,-1820.235389786795,-1659.6601387293722,-1517.2567504987567
2025-07-14 14:56:00+00:00,6296.5,6296.75,6295.0,6295.5,2399,-99,-1083,-821,-1275,-1193,6293.965879109206,6293.803250362401,6293.329384801819,6292.84401678534,6292.8060857485,6292.283744465076,6291.985995302211,6291.878522271863,-1900.2915267215608,-1939.8845083845267,-2017.2402461132956,-2001.5041769319473,-1993.6713516337961,-1795.6379235206462,-1650.419343903048,-1514.0303151704109
2025-07-14 14:57:00+00:00,6295.5,6297.0,6294.75,6297.0,993,91,-1197,-1101,-1377,-1102,6294.640128196049,6294.442600289921,6293.853758401559,6293.221833441217,6293.170773944283,6292.468695662524,6292.08528252395,6291.929482249258,-1722.893409672325,-1772.3076067076215,-1886.491639525682,-1919.731069938134,-1916.1347123612923,-1768.436436323758,-1639.5595549148688,-1509.930511039362
2025-07-14 14:58:00+00:00,6297.0,6298.0,6296.75,6297.25,2168,106,-1088,-897,-1115,-996,6295.220099708038,6295.004080231937,6294.338935772766,6293.588030401106,6293.525489253476,6292.656197793405,6292.187554157139,6291.982422724391,-1561.3615408562528,-1617.0460853660973,-1759.2785481648705,-1835.7555181255761,-1836.122998242919,-1738.1448113698852,-1626.8158013521982,-1504.8167746111098
2025-07-14 14:59:00+00:00,6297.25,6297.5,6296.25,6297.5,984,-34,-995,-995,-1168,-1030,6295.726744217363,6295.5032641855505,6294.790516376656,6293.943664001005,6293.871098883608,6292.846150821115,6292.292751104522,6292.037323990815,-1443.2811984437521,-1499.6368682928778,-1655.095898427032,-1762.5050164777965,-1766.0253462217956,-1710.374426610282,-1614.9976666719565,-1500.092229590104
2025-07-14 15:00:00+00:00,6297.25,6297.75,6295.5,6297.75,2329,-431,-1032,-962,-1517,-1461,6296.176356613505,6295.952611348441,6295.21329975142,6294.289694546368,6294.20839463286,6293.0384586320515,6292.400815439086,6292.094166538171,-1447.218709900696,-1491.9094946343023,-1627.367912937456,-1735.0954695252694,-1739.5014030720745,-1700.5950373314474,-1611.9482079259772,-1499.7032521812473
2025-07-14 15:01:00+00:00,6297.75,6301.0,6297.5,6299.25,5781,1061,-1447,121,-1462,-400,6296.859388477171,6296.612089078753,6295.789971215503,6294.740631405789,6294.646795099568,6293.282048489618,6292.536442856133,6292.165368861174,-1214.5034410338747,-1273.5275957074418,-1452.0296396606766,-1613.7231541138813,-1623.023020196242,-1649.591310377273,-1587.9492335116013,-1488.760931264021
2025-07-14 15:02:00+00:00,6299.0,6299.75,6297.75,6299.0,1791,-135,-401,-351,-638,-535,6297.335079926688,6297.089671263003,6296.2485467561455,6295.1278467325355,6295.0253346561285,6293.5062818821825,6292.664434086705,6292.2333751411625,-1063.5026763596802,-1125.8220765659535,-1321.0254054234372,-1515.6574128308011,-1528.412322787873,-1605.881847225223,-1567.0987536400844,-1479.270772743981
2025-07-14 15:03:00+00:00,6299.0,6300.0,6298.5,6299.5,1262,-96,-528,-501,-641,-631,6297.816173276313,6297.571737010403,6296.713040076696,6295.5253152113955,6295.4144359903785,6293.741329651509,6292.799791827562,6292.305679866126,-967.3909705019735,-1026.857661252763,-1222.4503475058034,-1435.2340116643647,-1450.376468632406,-1567.6511865497241,-1548.5621446571124,-1470.8302675425484
2025-07-14 15:04:00+00:00,6299.5,6300.5,6296.75,6297.0,2912,-628,-634,-364,-1263,-1259,6297.634801437132,6297.457389608323,6296.754034351455,6295.6593774649045,6295.552311121651,6293.869120645568,6292.882964266621,6292.3523895192,-1032.1929770570905,-1073.2861290022104,-1227.671726433546,-1419.2127378766952,-1433.7350365774141,-1555.547218449735,-1542.8282408025161,-1468.7225036864038
2025-07-14 15:05:00+00:00,6296.75,6298.0,6295.25,6296.5,2919,-315,-1260,-1161,-1690,-1574,6297.382623339992,6297.265911686659,6296.717743729819,6295.735797695367,6295.634718850203,6293.972292384958,6292.954588736588,6292.393659275228,-1152.5945377110704,-1173.4289032017684,-1277.1471940858967,-1433.284307160632,-1445.9319899185086,-1556.2708569419024,-1543.4455033608822,-1469.7700409631561
2025-07-14 15:06:00+00:00,6296.5,6297.75,6295.75,6297.25,1627,47,-1595,-1377,-1599,-1527,6297.353151486661,6297.262729349328,6296.7937803398445,6295.873452450333,6295.77517808062,6294.1008299384885,6293.0396463853685,6292.441981073484,-1235.7957515530547,-1244.1431225614149,-1312.8404520736258,-1441.8039156005743,-1452.981382099508,-1555.1229801990828,-1543.1198498289834,-1470.3394932918811
2025-07-14 15:07:00+00:00,6297.25,6298.75,6296.75,6298.5,2117,659,-1526,-831,-1535,-868,6297.608006711847,6297.510183479462,6297.037526005582,6296.112229500303,6296.012119117088,6294.273346411489,6293.14777219952,6292.502259868774,-1154.0633623190427,-1168.914498049132,-1249.291816063108,-1389.6399232732495,-1402.1134358299857,-1528.1769809755895,-1529.7511399313798,-1464.3460654979322
2025-07-14 15:08:00+00:00,6298.25,6299.5,6297.75,6298.5,1381,411,-867,-446,-907,-457,6297.806227442547,6297.708146783571,6297.246450861928,6296.3292995457305,6296.228456585168,6294.439097532607,6293.25375690844,6292.561938875055,-999.1603929148109,-1026.5315984393055,-1136.1072709112354,-1304.854475702954,-1319.9296588012915,-1486.1700405451743,-1508.5085431010555,-1454.3227215626293
2025-07-14 15:09:00+00:00,6298.5,6299.0,6297.5,6298.5,1058,82,-461,-371,-539,-375,6297.960399121981,6297.866517426857,6297.425529310224,6296.526635950664,6296.425982099501,6294.598348609759,6293.357642910253,6292.621024060378,-860.4580833781863,-896.2252787514444,-1027.377660781059,-1220.3222506390491,-1237.761862383788,-1442.5947448375205,-1486.062829376282,-1443.583191994842
2025-07-14 15:10:00+00:00,6298.5,6299.75,6298.0,6298.25,1134,40,-376,-237,-376,-335,6298.024754872652,6297.943213941486,6297.543310837335,6296.683305409694,6296.584592351719,6294.741550625063,6293.454521268466,6292.67703377122,-743.689620405256,-783.9802230011555,-928.4665663837649,-1139.8384096718628,-1159.2608308721542,-1399.1596568046766,-1463.2695060222961,-1432.5525134675304
2025-07-14 15:11:00+00:00,6298.5,6299.5,6298.5,6299.0,1062,-30,-334,-272,-389,-365,6298.241476012063,6298.154571153189,6297.751409289145,6296.893914008812,6296.794627799396,6294.908548639766,6293.564332728496,6292.739948858073,-659.5363714263102,-700.1841784009245,-847.9713426146557,-1069.398554247148,-1090.19467166588,-1358.6043761456697,-1441.5215950119537,-1421.9301003982018
2025-07-14 15:12:00+00:00,6299.0,6300.0,6298.5,6299.5,1299,293,-370,-58,-419,-72,6298.521148009382,6298.423656922551,6298.001207962125,6297.130830917102,6297.02987755597,6295.088605555854,6293.681870694269,6292.807213048541,-528.9727333315747,-574.5473427207396,-737.1182936697049,-978.7259584064982,-1001.6560045644991,-1308.1493025713298,-1414.4023555067665,-1408.4979600957322
2025-07-14 15:13:00+00:00,6299.5,6300.5,6299.25,6299.5,1131,253,-61,242,-94,181,6298.738670673964,6298.638925538042,6298.215321110393,6297.346209924638,6297.244670811973,6295.261601416409,6293.79708117557,6292.873807943581,-371.201014813447,-423.4378741765917,-605.9585374311757,-873.2963258240892,-898.8163519936732,-1249.7512907057876,-1382.8102296551474,-1392.6820599952773
2025-07-14 15:14:00+00:00,6299.75,6300.5,6298.5,6299.5,1148,-20,182,306,124,161,6298.907854968639,6298.811140430434,6298.398846666051,6297.542009022398,6297.440786393541,6295.42781312557,6293.910010261203,6292.939740202849,-252.93412263268098,-306.5502993412734,-496.39303208386497,-779.2693871128083,-806.6584083420495,-1194.4277106781096,-1352.2397300580158,-1377.2225370102497
2025-07-14 15:15:00+00:00,6299.25,6299.75,6298.0,6299.25,1186,-58,160,260,68,103,6298.983887197831,6298.898912344347,6298.520439999473,6297.697280929452,6297.5981093158425,6295.57770280692,6294.015752632268,6293.002528857547,-173.83765093652966,-224.6402394730187,-410.7654560718843,-699.063079193462,-727.5576771818713,-1143.5481926123014,-1323.4231017400352,-1362.4939545524362
2025-07-14 15:16:00+00:00,6299.25,6300.75,6296.75,6297.75,1758,-228,101,311,-186,-125,6298.709690042758,6298.669129875479,6298.410377142405,6297.702073572229,6297.611317201422,6295.662890932139,6294.089698124699,6293.0497673763775,-162.98483961730085,-204.71219157841497,-369.94181949018656,-646.8755265395109,-675.1613574269261,-1103.6051262353485,-1299.6919512105296,-1350.1805818703224
2025-07-14 15:17:00+00:00,6297.5,6298.75,6297.5,6297.75,991,-163,-127,-61,-288,-288,6298.496425588812,6298.485303900384,6298.316037550633,6297.7064305202075,6297.623376575211,6295.744738346565,6294.162179349953,6293.096535860195,-190.76598636901178,-221.369753262732,-358.23584527730276,-614.2504786722826,-641.4951524332804,-1071.6206114810211,-1279.6584472261627,-1339.6116208566873
2025-07-14 15:18:00+00:00,6298.0,6298.75,6297.0,6298.5,1080,-92,-285,-266,-437,-380,6298.497219902409,6298.488243120308,6298.342317900543,6297.7785732001885,6297.699604699106,6295.852787823171,6294.248076788567,6293.150301672532,-232.8179893981203,-253.09580261018561,-361.3450102376881,-592.954980611166,-618.7564435260387,-1044.4982345601968,-1261.843428469209,-1330.0632465198048
2025-07-14 15:19:00+00:00,6298.5,6299.5,6297.75,6298.75,939,219,-382,-126,-422,-161,6298.553393257429,6298.540594496247,6298.400558200466,6297.866884727444,6297.790943420923,6295.9664039869685,6294.337223782853,6293.206020063851,-216.85843619853802,-234.6766420881485,-332.72429448944695,-553.6863460101508,-578.9515353933397,-1009.8512449696009,-1240.0445486975414,-1318.43077640518
2025-07-14 15:20:00+00:00,6298.75,6299.0,6297.5,6298.0,1088,-338,-159,-155,-525,-499,6298.430416978001,6298.432475596997,6298.3433356004,6297.878986115858,6297.809122253887,6296.046152850225,6294.409754004974,6293.253721356748,-279.55656148775176,-287.54131367051883,-356.47796670524025,-548.714860009228,-571.9992279678319,-989.8178628139303,-1225.370399218382,-1310.277236341447
2025-07-14 15:21:00+00:00,6298.0,6298.75,6297.25,6297.5,587,-91,-500,-500,-617,-590,6298.223657649556,6298.245980477598,6298.222859086058,6297.844532832599,6297.782242057897,6296.103166463941,6294.470946994975,6293.295972885538,-348.5439922682514,-348.03305093641507,-389.8382571759202,-552.4680545538437,-573.5645124923683,-974.1387309388742,-1212.7888071546517,-1303.1102986664077
2025-07-14 15:22:00+00:00,6297.75,6298.25,6297.25,6297.75,507,-61,-564,-564,-684,-651,6298.118400394099,6298.146784382079,6298.15530778805,6297.835938938726,6297.779438400688,6296.167748171238,6294.535878737648,6293.340291563294,-415.75643843086215,-408.6264407491321,-427.1470775793602,-561.4255041398578,-580.2980331452059,-961.4666238432321,-1201.664276319906,-1296.6216389781848
2025-07-14 15:23:00+00:00,6298.0,6300.25,6297.75,6299.75,1228,242,-648,-393,-692,-409,6298.480978084299,6298.467427505664,6298.383120961186,6298.0099444897505,6297.950791583237,6296.308228635111,6294.639128663635,6293.404069756694,-414.25500766844834,-408.7011525993057,-424.55463792516593,-547.5686401271435,-565.4025520021445,-939.8012660454583,-1185.9679540165416,-1287.7895828689493
2025-07-14 15:24:00+00:00,6299.75,6300.0,6299.0,6300.0,819,143,-412,-260,-412,-266,6298.8185385100105,6298.773942004532,6298.614103681017,6298.190858627046,6298.128983619478,6296.453003982754,6294.745284531682,6293.469700903394,-381.30945040879317,-380.1609220794446,-401.903975364428,-521.9714910246759,-539.367547480219,-913.3776869848522,-1167.7507668082933,-1277.62252234289
2025-07-14 15:25:00+00:00,6299.75,6300.5,6299.25,6299.5,1138,106,-269,-96,-270,-160,6298.969974396675,6298.919153603626,6298.7406602980145,6298.309871479132,6298.248202435176,6296.572494022646,6294.839437313232,6293.529703879481,-332.1295725401725,-336.1287376635557,-367.3462645980812,-489.0649918406144,-506.3790650906347,-883.8334639658384,-1147.7953060794162,-1266.5019002300255
2025-07-14 15:26:00+00:00,6299.25,6302.0,6299.25,6301.25,2106,812,-161,759,-161,652,6299.476646752969,6299.385322882901,6299.099137398299,6298.57715589012,6298.509228310379,6296.755925629602,6294.966379148614,6293.606522746351,-113.43411197568972,-138.50299013084455,-221.72536965549818,-385.3318107641949,-405.65045073492735,-823.6047006730605,-1112.1557950679426,-1247.4123290834582
2025-07-14 15:27:00+00:00,6301.25,6301.5,6300.75,6301.5,936,-4,653,681,597,648,6299.926280807865,6299.8082583063215,6299.4421177699705,6298.842868991018,6298.769295413825,6296.941967761774,6295.095757779334,6293.685064808577,55.773468463352444,18.797607895324347,-97.47888827614132,-291.3925552401772,-314.0286724101511,-765.8947124113719,-1077.3012248685773,-1228.5525049134735
2025-07-14 15:28:00+00:00,6301.5,6303.75,6301.25,6303.75,2809,1051,663,1699,578,1699,6300.775996183895,6300.596606645057,6300.057529517118,6299.288971810016,6299.202400160449,6297.2089494181755,6295.267128912416,6293.785213417447,420.9349199159408,354.8380863162595,159.16095290616457,-110.44777749107017,-138.98270089622494,-669.2321746697495,-1022.3249629899916,-1199.4226292426927
2025-07-14 15:29:00+00:00,6303.75,6304.25,6302.75,6304.25,1872,246,1698,1945,1560,1945,6301.547997031918,6301.327285316046,6300.656453871816,6299.739974372742,6299.641321885627,6297.485069048836,6295.445007547814,6293.889340647124,759.6160488235095,672.8704690530076,414.28081677671247,76.41111137175439,42.233186138229385,-566.7132658591711,-963.566052831774,-1168.134841887044
2025-07-14 15:30:00+00:00,6304.25,6305.0,6303.0,6304.25,2646,106,1946,2432,1946,2051,6302.148442135936,6301.911828252837,6301.169817604414,6300.1499767024925,6300.042076504268,6297.7503604586855,6295.619363833996,6293.9924317849645,1046.590260196063,948.4963752424061,648.0978429514679,255.91919215614035,216.90856125664422,-464.05784366861536,-903.8716755479765,-1136.1036494304567
2025-07-14 15:31:00+00:00,6304.25,6304.75,6302.25,6304.0,2395,-533,2075,2083,1429,1518,6302.559899439062,6302.32946260227,6301.574129375213,6300.499978820448,6300.386243764767,6297.995444362266,6295.785317025402,6294.092009578149,1151.3479801524934,1062.3971001939249,772.3695796726868,370.65381105103666,330.0469472343273,-386.33008509337554,-855.9138205866303,-1109.6946578938353
2025-07-14 15:32:00+00:00,6304.25,6304.25,6302.5,6303.25,1085,-263,1519,1528,1194,1255,6302.713255119271,6302.513570081816,6301.813539464469,6300.749980745862,6300.635266046092,6298.201505367668,6295.933132529849,6294.1831338609545,1174.3817623408281,1100.91768015514,841.3167825765887,451.04891913730603,410.4776474748206,-321.96419940343924,-814.1135469116475,-1086.1653578152898
2025-07-14 15:33:00+00:00,6303.5,6303.75,6302.0,6302.75,1103,-117,1265,1285,1054,1138,6302.721420648322,6302.560856065454,6301.947319540974,6300.931800678056,6300.819155955128,6298.379877706191,6296.0681200045055,6294.2683763100995,1166.2969262650886,1108.334144124112,883.7000993513618,513.4990173975509,473.74046073787974,-264.7107013876181,-775.4578331114169,-1064.034359230063
2025-07-14 15:34:00+00:00,6303.0,6303.5,6302.5,6302.5,885,-5,1146,1350,1133,1133,6302.6722160598065,6302.548684852363,6302.026273892264,6301.074364252778,6300.965316306856,6298.5414511294775,6296.195483964812,6294.350283013482,1158.8976093172912,1113.2673152992897,919.3143708725959,569.8172885432281,531.0673771954555,-209.8985170194762,-737.6665888913889,-1042.173320829764
2025-07-14 15:35:00+00:00,6302.75,6304.25,6301.0,6303.25,2846,-284,1144,1158,485,849,6302.800612490961,6302.688947881891,6302.201091907655,6301.272149320706,6301.163984454086,6298.726100104793,6296.335177351648,6294.438837411358,1090.0314739134487,1060.413852239432,909.2694607479393,595.1975350392983,558.7136922219377,-168.37308497949675,-706.2474485173019,-1023.3556758463833
2025-07-14 15:36:00+00:00,6303.5,6304.5,6303.25,6304.5,1289,121,851,1065,851,970,6303.178254159636,6303.051158305513,6302.529507349419,6301.565590291551,6301.454072762426,6298.9525275516635,6296.496857008051,6294.538948481892,1063.3578130437934,1042.3310817915456,917.9452520696623,629.2704863993621,594.4777189852474,-123.73100321559492,-673.054429734781,-1003.521291012091
2025-07-14 15:37:00+00:00,6304.5,6304.75,6303.0,6303.5,970,20,971,1043,829,990,6303.249753235272,6303.140926644411,6302.668149156645,6301.741445719592,6301.631979478737,6299.13085980454,6296.635533106902,6294.628113173614,1047.0560768118394,1031.8648654332364,928.238787488282,662.0640785448746,628.8709608126172,-80.05527759929709,-640.1226588489437,-983.685258265702
2025-07-14 15:38:00+00:00,6303.5,6304.75,6303.5,6304.25,682,24,989,1056,955,1014,6303.4720302941005,6303.362741315529,6302.894127848554,6301.96949610872,6301.859633437108,6299.331610400441,6296.786314629538,6294.723853341041,1039.710281964764,1028.2918923465893,940.4903892756704,694.0582532226133,662.3604424810853,-37.15114906599132,-607.3677547133211,-963.8077930093269
2025-07-14 15:39:00+00:00,6304.25,6306.0,6304.25,6305.25,1596,524,1013,1635,1000,1538,6303.867134673189,6303.740193052424,6303.230681013047,6302.2677237352,6302.154447920838,6299.563704110227,6296.953912359646,6294.828591118742,1150.4413304170387,1130.2335138772714,1025.8489050934318,770.7802302023757,738.5030127001214,24.61948423071422,-564.8852249170177,-938.9141831286372
2025-07-14 15:40:00+00:00,6305.0,6306.5,6305.0,6306.5,1576,402,1536,1946,1459,1940,6304.452215856924,6304.29215444194,6303.697726582612,6302.652476122909,6302.532322014678,6299.835715713748,6297.142943798069,6294.944724540446,1325.8988125465855,1292.1868111018173,1156.4419186515129,877.0729365476143,842.9810115957631,99.73244563343131,-515.2835372948986,-910.2682708587006
2025-07-14 15:41:00+00:00,6306.25,6306.75,6305.5,6306.75,1666,-12,1936,2067,1770,1928,6304.962834555386,6304.783723553552,6304.133765642239,6303.024978293553,6302.899076622098,6300.1068641171305,6297.33318253474,6295.0621899679045,1459.699076425122,1419.349448881454,1266.6645017012968,972.6117604978311,937.3304888483054,171.42921247133597,-466.9016850712372,-882.0267955267733
2025-07-14 15:42:00+00:00,6306.5,6306.75,6304.75,6305.75,1068,-208,1927,1938,1629,1720,6305.137760209745,6304.976978842842,6304.364656264777,6303.272707539594,6303.146983002785,6300.328163563518,6297.499852187518,6295.168536336383,1517.5437261084282,1479.4795591051632,1331.4267157439688,1040.5561459071191,1005.3887072093224,232.15747864893063,-423.5967012084404,-856.1359816409348
2025-07-14 15:43:00+00:00,6305.5,6306.25,6305.25,6305.75,690,34,1719,1815,1714,1754,6305.2738134964675,6305.131583074274,6304.562562512667,6303.497915945086,6303.373332306892,6300.540784600243,6297.663221451131,6295.2738245320415,1570.0895647509997,1534.3836472841306,1391.7943277805448,1105.414678097381,1070.4853413650335,291.8375775254432,-380.4759744518376,-830.1644793360499
2025-07-14 15:44:00+00:00,6305.75,6305.75,6304.25,6304.5,1099,-115,1755,1892,1596,1639,6305.101854941697,6305.0052664594195,6304.553625010858,6303.589014495533,6303.471303410641,6300.696047949253,6297.798603204574,6295.365627273017,1585.402994806333,1555.3069178273045,1427.1094238118956,1153.9224346339827,1119.9213986376394,344.66747644601406,-340.48635119536556,-805.5956785466365
2025-07-14 15:45:00+00:00,6304.25,6304.75,6302.25,6302.5,2477,-553,1637,1687,1032,1086,6304.523664954653,6304.504213167536,6304.260250009307,6303.490013177757,6303.386842244498,6300.76679116693,6297.89170017082,6295.43661605637,1474.424551516037,1461.4455342618437,1378.379506124482,1147.7476678490752,1116.9717117995838,373.7393401147978,-312.2390967162494,-786.7738309989088
2025-07-14 15:46:00+00:00,6302.5,6304.25,6302.25,6302.5,1676,32,1091,1340,1059,1118,6304.073961631397,6304.10337053403,6304.008785722263,6303.400011979778,6303.309725527586,6300.834760140776,6297.982953632783,6295.506898483671,1395.2190956235843,1392.756427409475,1341.1824338209847,1145.0433344082503,1117.0611281648373,402.9260326593156,-283.9175304446405,-767.8208575561337
2025-07-14 15:47:00+00:00,6302.5,6304.25,6302.25,6304.0,1250,106,1117,1224,979,1224,6304.057525713309,6304.082696427225,6304.007530619083,6303.454556345253,6303.369749394753,6300.958887194079,6298.102103065798,6295.591406956471,1357.1704077072322,1359.00514192758,1324.4420861322726,1152.2212130984094,1126.3601604983298,435.125011770715,-254.05777736652877,-748.0017445456249
2025-07-14 15:48:00+00:00,6304.0,6304.5,6302.75,6302.75,948,-326,1222,1222,897,898,6303.766964443685,6303.81615714178,6303.827883387786,6303.3905057684115,6303.315858143035,6301.029126911958,6298.194140628851,6295.662636737999,1255.1325393278473,1266.8041135420642,1263.5217881133765,1129.1101937258268,1106.5027552376055,453.27697209343205,-231.24475207214206,-731.6236177342257
2025-07-14 15:49:00+00:00,6303.0,6303.25,6302.25,6303.0,745,-29,899,934,854,869,6303.596527900643,6303.652925713424,6303.709614332388,6303.3550052440105,6303.288392217554,6301.106416052666,6298.289306160952,6295.735645327671,1169.3253083661034,1187.2432908336514,1207.1615326686085,1105.4638124780242,1085.8503417386833,469.5798359329053,-209.4577272786343,-715.6970145726912
2025-07-14 15:50:00+00:00,6303.0,6303.0,6302.5,6302.5,689,-49,870,870,763,820,6303.352855033833,6303.42234057074,6303.536812284904,6303.277277494555,6303.21983637255,6301.161066403542,6298.372686236973,6295.802952339336,1091.697462062525,1113.7946326669212,1151.8527422873788,1079.5125567982038,1062.7329207179282,483.32180315122275,-189.0724257483643,-700.4164472635102
2025-07-14 15:51:00+00:00,6302.5,6303.75,6302.5,6303.5,1216,280,800,1148,754,1100,6303.385553915204,6303.437872456592,6303.531553387061,6303.2975249950505,6303.244198427112,6301.252789289677,6298.474217202577,6295.879539878249,1093.542470493075,1111.035706133537,1144.4452076748962,1081.3750516347307,1065.9735363076736,507.5052618511748,-163.54623909988183,-682.5018557484505
2025-07-14 15:52:00+00:00,6303.5,6303.5,6302.5,6303.25,503,5,1101,1128,1002,1105,6303.355430822936,6303.400297965274,6303.491331474624,6303.293204540954,6303.244702911711,6301.331111278318,6298.568787158962,6295.952877789908,1096.0885881612805,1109.8285649068296,1138.810178007054,1083.5227742133914,1069.3671418461367,530.9364280530896,-138.4265115929535,-664.7157676315505
2025-07-14 15:53:00+00:00,6303.5,6304.0,6302.5,6303.25,489,-141,1109,1127,934,964,6303.332001751172,6303.370238372219,6303.456855549678,6303.289276855413,6303.245163528084,6301.406361816423,6298.661484442942,6296.025485971103,1066.735568569885,1080.6628519254637,1113.8372954346178,1072.6570674667194,1060.2047816856032,547.9193132274783,-116.59628364061777,-648.5096405904407
2025-07-14 15:54:00+00:00,6303.0,6303.5,6301.75,6302.5,1225,-429,954,991,533,535,6303.147112473134,6303.196190697776,6303.320161899725,6303.217524414012,6303.180366699556,6301.449249588328,6298.737494651993,6296.089908996267,948.5721088876883,971.530281540371,1031.1462532296725,1023.7791522424722,1014.5348006694638,547.4126734930674,-103.69338693486296,-636.7334252611826
2025-07-14 15:55:00+00:00,6302.5,6302.75,6300.5,6301.0,1781,-483,536,565,24,52,6302.6699763679935,6302.756952558221,6302.988710199765,6303.015931285465,6302.990769595247,6301.431631957413,6298.782296738093,6296.13876562317,749.333862468202,787.6242252322968,891.268217054005,935.4355929477019,930.83612235038,527.9847255129471,-100.61034956981617,-629.8803563531111
2025-07-14 15:56:00+00:00,6301.0,6302.5,6300.75,6301.0,1511,-123,55,164,-73,-71,6302.298870508439,6302.405562046577,6302.704608742656,6302.832664804968,6302.817659195661,6301.414705213985,6298.82621165417,6296.187136114482,567.0374485863794,615.8993801858375,753.8013289034329,843.9414481342744,843.7199377981731,504.495128434008,-100.02400601397822,-624.3193577824334
2025-07-14 15:57:00+00:00,6301.0,6302.25,6300.25,6302.0,1349,67,-72,62,-251,-4,6302.232454839897,6302.324449637262,6302.603950350848,6302.756968004516,6302.746558396038,6301.437657950692,6298.889058948147,6296.244975556129,440.14023778940617,491.91950414867,645.5439962029426,766.8558619402495,770.0051605983319,484.5541430052234,-98.12254054835489,-618.1470258642003
2025-07-14 15:58:00+00:00,6302.0,6302.0,6301.25,6302.0,612,14,-3,13,-51,10,6302.180798208809,6302.25955970981,6302.517671729299,6302.688152731378,6302.681640274644,6301.459710580077,6298.950661741253,6296.302239480944,344.55351828064926,395.535603318936,554.7519967453794,698.050783582045,703.9177553289118,465.9441766128617,-95.98150014145678,-611.8968067013724
2025-07-14 15:59:00+00:00,6302.25,6302.5,6301.75,6302.25,791,143,33,218,33,153,6302.196176384629,6302.2576477678485,6302.479432910828,6302.648320664889,6302.644106337719,6301.490702322035,6299.015995172119,6296.361421177651,301.9860697738383,347.0284826551488,497.3588543531824,648.5007123473137,656.0118635611803,453.671855961377,-91.05117340598238,-604.2858932018563
2025-07-14 16:00:00+00:00,6302.0,6302.5,6300.75,6301.5,850,-102,118,156,29,51,6302.041470521378,6302.106118214279,6302.339513923567,6302.543927877172,6302.544618830091,6301.491066936857,6299.065183386532,6296.412551315188,246.21138760187426,287.8227861241191,433.5933037312992,594.1824657702851,603.4021362949908,437.88080278642104,-88.23827888309164,-597.7656355580568
2025-07-14 16:01:00+00:00,6301.5,6302.25,6301.25,6301.5,441,81,50,160,49,132,6301.921143738849,6301.984894571424,6302.219583363058,6302.449025342883,6302.4537824100835,6301.491417253059,6299.113397576898,6296.463172695137,220.8310792459022,256.6582288992953,390.50854605539934,552.1658779729864,562.410646182383,425.88547718695355,-83.8771248458027,-590.504285950514
2025-07-14 16:02:00+00:00,6301.25,6303.5,6301.25,6303.25,1521,375,130,675,130,507,6302.216445130216,6302.23791565714,6302.366785739764,6302.521841220802,6302.5230187222505,6301.560381282351,6299.195310496168,6296.530703315086,284.4241727468128,306.72658311943627,407.15018233319944,548.0598890663513,557.5923291230454,429.06643886589654,-72.17658772014323,-579.5838452942901
2025-07-14 16:03:00+00:00,6303.25,6303.75,6302.25,6303.0,892,140,508,665,458,647,6302.390568434613,6302.390332525712,6302.457244919798,6302.565310200729,6302.564495355099,6301.616836918338,6299.270650882382,6296.595074426378,364.99657880307666,374.78126649554906,441.41444199988524,557.0544446057738,565.3669091993023,437.61285302801826,-57.935467171229504,-567.3790309132524
2025-07-14 16:04:00+00:00,6303.25,6304.25,6302.75,6303.25,1195,259,648,1016,648,906,6302.581553226921,6302.56226602057,6302.570495645541,6302.627554727936,6302.624104454656,6301.680882529384,6299.3494498748105,6296.6612925912905,485.2195612912818,481.02501319643926,507.7838074284731,588.7767678234308,594.9871779645804,455.98097643868425,-38.84763613813585,-552.7185430434689
