timestamp,open,high,low,close,volume,delta,cvd_open,cvd_high,cvd_low,cvd_close,ha_open,ha_high,ha_low,ha_close,ha_cvd_open,ha_cvd_high,ha_cvd_low,ha_cvd_close
2025-07-14 15:35:00+00:00,6302.75,6304.25,6301.0,6303.25,2846,-284,1144,1158,485,849,6302.8125,6303.083190681531,6304.25,6301.0,909.0,1279.237073421606,1279.237073421606,485.0
2025-07-14 15:36:00+00:00,6303.5,6304.5,6303.25,6304.5,1289,121,851,1065,851,970,6303.9375,6302.9478453407655,6304.5,6302.9478453407655,934.25,1094.118536710803,1094.118536710803,851.0
2025-07-14 15:37:00+00:00,6304.5,6304.75,6303.0,6303.5,970,20,971,1043,829,990,6303.9375,6303.442672670382,6304.75,6303.0,958.25,1014.1842683554015,1043.0,829.0
2025-07-14 15:38:00+00:00,6303.5,6304.75,6303.5,6304.25,682,24,989,1056,955,1014,6304.0,6303.690086335191,6304.75,6303.5,1003.5,986.2171341777007,1056.0,955.0
2025-07-14 15:39:00+00:00,6304.25,6306.0,6304.25,6305.25,1596,524,1013,1635,1000,1538,6304.9375,6303.845043167596,6306.0,6303.845043167596,1296.5,994.8585670888504,1635.0,994.8585670888504
2025-07-14 15:40:00+00:00,6305.0,6306.5,6305.0,6306.5,1576,402,1536,1946,1459,1940,6305.75,6304.391271583798,6306.5,6304.391271583798,1720.25,1145.6792835444253,1946.0,1145.6792835444253
2025-07-14 15:41:00+00:00,6306.25,6306.75,6305.5,6306.75,1666,-12,1936,2067,1770,1928,6306.3125,6305.070635791899,6306.75,6305.070635791899,1925.25,1432.9646417722126,2067.0,1432.9646417722126
2025-07-14 15:42:00+00:00,6306.5,6306.75,6304.75,6305.75,1068,-208,1927,1938,1629,1720,6305.9375,6305.691567895949,6306.75,6304.75,1803.5,1679.1073208861062,1938.0,1629.0
2025-07-14 15:43:00+00:00,6305.5,6306.25,6305.25,6305.75,690,34,1719,1815,1714,1754,6305.6875,6305.814533947974,6306.25,6305.25,1750.5,1741.303660443053,1815.0,1714.0
2025-07-14 15:44:00+00:00,6305.75,6305.75,6304.25,6304.5,1099,-115,1755,1892,1596,1639,6305.0625,6305.751016973987,6305.751016973987,6304.25,1720.5,1745.9018302215266,1892.0,1596.0
2025-07-14 15:45:00+00:00,6304.25,6304.75,6302.25,6302.5,2477,-553,1637,1687,1032,1086,6303.4375,6305.406758486994,6305.406758486994,6302.25,1360.5,1733.2009151107632,1733.2009151107632,1032.0
2025-07-14 15:46:00+00:00,6302.5,6304.25,6302.25,6302.5,1676,32,1091,1340,1059,1118,6302.875,6304.422129243497,6304.422129243497,6302.25,1152.0,1546.8504575553816,1546.8504575553816,1059.0
2025-07-14 15:47:00+00:00,6302.5,6304.25,6302.25,6304.0,1250,106,1117,1224,979,1224,6303.25,6303.648564621748,6304.25,6302.25,1136.0,1349.4252287776908,1349.4252287776908,979.0
2025-07-14 15:48:00+00:00,6304.0,6304.5,6302.75,6302.75,948,-326,1222,1222,897,898,6303.5,6303.449282310874,6304.5,6302.75,1059.75,1242.7126143888454,1242.7126143888454,897.0
2025-07-14 15:49:00+00:00,6303.0,6303.25,6302.25,6303.0,745,-29,899,934,854,869,6302.875,6303.474641155437,6303.474641155437,6302.25,889.0,1151.2313071944227,1151.2313071944227,854.0
2025-07-14 15:50:00+00:00,6303.0,6303.0,6302.5,6302.5,689,-49,870,870,763,820,6302.75,6303.1748205777185,6303.1748205777185,6302.5,830.75,1020.1156535972113,1020.1156535972113,763.0
2025-07-14 15:51:00+00:00,6302.5,6303.75,6302.5,6303.5,1216,280,800,1148,754,1100,6303.0625,6302.962410288859,6303.75,6302.5,950.5,925.4328267986057,1148.0,754.0
2025-07-14 15:52:00+00:00,6303.5,6303.5,6302.5,6303.25,503,5,1101,1128,1002,1105,6303.1875,6303.01245514443,6303.5,6302.5,1084.0,937.9664133993028,1128.0,937.9664133993028
2025-07-14 15:53:00+00:00,6303.5,6304.0,6302.5,6303.25,489,-141,1109,1127,934,964,6303.3125,6303.099977572215,6304.0,6302.5,1033.5,1010.9832066996514,1127.0,934.0
2025-07-14 15:54:00+00:00,6303.0,6303.5,6301.75,6302.5,1225,-429,954,991,533,535,6302.6875,6303.206238786108,6303.5,6301.75,753.25,1022.2416033498257,1022.2416033498257,533.0
2025-07-14 15:55:00+00:00,6302.5,6302.75,6300.5,6301.0,1781,-483,536,565,24,52,6301.6875,6302.946869393054,6302.946869393054,6300.5,294.25,887.7458016749129,887.7458016749129,24.0
2025-07-14 15:56:00+00:00,6301.0,6302.5,6300.75,6301.0,1511,-123,55,164,-73,-71,6301.3125,6302.317184696527,6302.5,6300.75,18.75,590.9979008374564,590.9979008374564,-73.0
2025-07-14 15:57:00+00:00,6301.0,6302.25,6300.25,6302.0,1349,67,-72,62,-251,-4,6301.375,6301.8148423482635,6302.25,6300.25,-66.25,304.8739504187282,304.8739504187282,-251.0
2025-07-14 15:58:00+00:00,6302.0,6302.0,6301.25,6302.0,612,14,-3,13,-51,10,6301.8125,6301.594921174132,6302.0,6301.25,-7.75,119.3119752093641,119.3119752093641,-51.0
2025-07-14 15:59:00+00:00,6302.25,6302.5,6301.75,6302.25,791,143,33,218,33,153,6302.1875,6301.703710587066,6302.5,6301.703710587066,109.25,55.78098760468205,218.0,33.0
2025-07-14 16:00:00+00:00,6302.0,6302.5,6300.75,6301.5,850,-102,118,156,29,51,6301.6875,6301.945605293533,6302.5,6300.75,88.5,82.51549380234103,156.0,29.0
2025-07-14 16:01:00+00:00,6301.5,6302.25,6301.25,6301.5,441,81,50,160,49,132,6301.625,6301.8165526467665,6302.25,6301.25,97.75,85.50774690117052,160.0,49.0
2025-07-14 16:02:00+00:00,6301.25,6303.5,6301.25,6303.25,1521,375,130,675,130,507,6302.3125,6301.720776323384,6303.5,6301.25,360.5,91.62887345058526,675.0,91.62887345058526
2025-07-14 16:03:00+00:00,6303.25,6303.75,6302.25,6303.0,892,140,508,665,458,647,6303.0625,6302.016638161692,6303.75,6302.016638161692,569.5,226.06443672529264,665.0,226.06443672529264
2025-07-14 16:04:00+00:00,6303.25,6304.25,6302.75,6303.25,1195,259,648,1016,648,906,6303.375,6302.5395690808455,6304.25,6302.5395690808455,804.5,397.7822183626463,1016.0,397.7822183626463
2025-07-14 16:05:00+00:00,6303.25,6304.0,6303.0,6303.25,838,136,908,1056,900,1042,6303.375,6302.957284540423,6304.0,6302.957284540423,976.5,601.1411091813231,1056.0,601.1411091813231
2025-07-14 16:06:00+00:00,6303.5,6304.5,6303.5,6304.25,514,128,1046,1181,1045,1170,6303.9375,6303.166142270211,6304.5,6303.166142270211,1110.5,788.8205545906616,1181.0,788.8205545906616
2025-07-14 16:07:00+00:00,6304.25,6305.5,6303.75,6305.5,1564,578,1174,1799,1140,1748,6304.75,6303.5518211351055,6305.5,6303.5518211351055,1465.25,949.6602772953308,1799.0,949.6602772953308
2025-07-14 16:08:00+00:00,6305.5,6305.5,6304.25,6304.75,882,-260,1749,1759,1456,1488,6305.0,6304.150910567552,6305.5,6304.150910567552,1613.0,1207.4551386476655,1759.0,1207.4551386476655
2025-07-14 16:09:00+00:00,6304.75,6306.0,6304.5,6305.75,1029,193,1486,1701,1450,1681,6305.25,6304.575455283776,6306.0,6304.5,1579.5,1410.2275693238328,1701.0,1410.2275693238328
2025-07-14 16:10:00+00:00,6305.75,6306.0,6304.5,6304.75,1052,2,1683,1741,1592,1683,6305.25,6304.912727641888,6306.0,6304.5,1674.75,1494.8637846619163,1741.0,1494.8637846619163
2025-07-14 16:11:00+00:00,6304.75,6304.75,6301.5,6301.5,2375,-525,1681,1685,1047,1158,6303.125,6305.081363820944,6305.081363820944,6301.5,1392.75,1584.8068923309581,1685.0,1047.0
2025-07-14 16:12:00+00:00,6301.5,6303.0,6300.75,6303.0,1421,-167,1157,1157,857,991,6302.0625,6304.103181910472,6304.103181910472,6300.75,1040.5,1488.7784461654792,1488.7784461654792,857.0
2025-07-14 16:13:00+00:00,6302.75,6304.25,6302.25,6303.5,781,103,989,1118,945,1094,6303.1875,6303.082840955236,6304.25,6302.25,1036.5,1264.6392230827396,1264.6392230827396,945.0
2025-07-14 16:14:00+00:00,6303.5,6303.75,6302.75,6303.25,574,-134,1091,1091,960,960,6303.3125,6303.135170477618,6303.75,6302.75,1025.5,1150.5696115413698,1150.5696115413698,960.0
2025-07-14 16:15:00+00:00,6303.0,6303.5,6301.25,6301.5,851,-321,959,995,638,639,6302.3125,6303.2238352388085,6303.5,6301.25,807.75,1088.034805770685,1088.034805770685,638.0
2025-07-14 16:16:00+00:00,6301.25,6302.0,6300.75,6301.0,1163,-5,622,744,596,634,6301.25,6302.768167619404,6302.768167619404,6300.75,649.0,947.8924028853424,947.8924028853424,596.0
2025-07-14 16:17:00+00:00,6300.75,6301.75,6300.75,6301.75,637,-69,633,633,539,565,6301.25,6302.009083809702,6302.009083809702,6300.75,592.5,798.4462014426713,798.4462014426713,539.0
2025-07-14 16:18:00+00:00,6301.75,6302.5,6301.5,6302.0,482,92,567,713,567,657,6301.9375,6301.629541904851,6302.5,6301.5,626.0,695.4731007213356,713.0,567.0
2025-07-14 16:19:00+00:00,6302.25,6302.5,6301.5,6302.0,372,-102,669,669,549,555,6302.0625,6301.7835209524255,6302.5,6301.5,610.5,660.7365503606678,669.0,549.0
2025-07-14 16:20:00+00:00,6302.25,6303.25,6301.5,6303.25,581,111,560,666,494,666,6302.5625,6301.923010476213,6303.25,6301.5,596.5,635.618275180334,666.0,494.0
2025-07-14 16:21:00+00:00,6303.25,6304.0,6302.5,6303.75,609,115,669,800,629,781,6303.375,6302.242755238107,6304.0,6302.242755238107,719.75,616.059137590167,800.0,616.059137590167
2025-07-14 16:22:00+00:00,6303.75,6303.75,6302.25,6302.25,604,-164,783,795,617,617,6303.0,6302.808877619053,6303.75,6302.25,703.0,667.9045687950835,795.0,617.0
2025-07-14 16:23:00+00:00,6302.25,6302.75,6302.0,6302.75,346,-96,611,615,513,521,6302.4375,6302.904438809526,6302.904438809526,6302.0,565.0,685.4522843975417,685.4522843975417,513.0
2025-07-14 16:24:00+00:00,6302.5,6302.75,6301.5,6302.0,330,-114,519,525,395,407,6302.1875,6302.670969404763,6302.75,6301.5,461.5,625.2261421987708,625.2261421987708,395.0
2025-07-14 16:25:00+00:00,6302.0,6303.25,6301.25,6303.0,529,65,404,499,359,472,6302.375,6302.429234702382,6303.25,6301.25,433.5,543.3630710993855,543.3630710993855,359.0
2025-07-14 16:26:00+00:00,6303.0,6303.0,6301.5,6302.0,525,-97,473,473,342,375,6302.375,6302.402117351191,6303.0,6301.5,415.75,488.43153554969274,488.43153554969274,342.0
2025-07-14 16:27:00+00:00,6302.0,6302.5,6301.0,6301.5,607,-179,335,359,154,196,6301.75,6302.388558675595,6302.5,6301.0,261.0,452.09076777484637,452.09076777484637,154.0
2025-07-14 16:28:00+00:00,6301.5,6302.5,6301.0,6302.0,476,-22,201,231,147,174,6301.75,6302.0692793377975,6302.5,6301.0,188.25,356.5453838874232,356.5453838874232,147.0
2025-07-14 16:29:00+00:00,6302.0,6302.25,6301.25,6301.5,266,-74,172,203,97,100,6301.75,6301.909639668898,6302.25,6301.25,143.0,272.3976919437116,272.3976919437116,97.0
2025-07-14 16:30:00+00:00,6301.5,6302.25,6300.5,6300.5,814,-262,99,115,-162,-162,6301.1875,6301.829819834449,6302.25,6300.5,-27.5,207.6988459718558,207.6988459718558,-162.0
2025-07-14 16:31:00+00:00,6300.5,6301.25,6299.25,6299.5,2154,-812,-155,-77,-975,-974,6300.125,6301.508659917225,6301.508659917225,6299.25,-545.25,90.0994229859279,90.0994229859279,-975.0
2025-07-14 16:32:00+00:00,6299.5,6300.0,6298.75,6298.75,1382,-340,-973,-973,-1314,-1314,6299.25,6300.816829958612,6300.816829958612,6298.75,-1143.5,-227.57528850703605,-227.57528850703605,-1314.0
2025-07-14 16:33:00+00:00,6299.0,6300.25,6298.75,6300.0,942,-2,-1313,-1165,-1381,-1316,6299.5,6300.033414979306,6300.25,6298.75,-1293.75,-685.537644253518,-685.537644253518,-1381.0
2025-07-14 16:34:00+00:00,6299.75,6301.0,6299.5,6299.75,673,-9,-1318,-1201,-1343,-1325,6300.0,6299.766707489653,6301.0,6299.5,-1296.75,-989.643822126759,-989.643822126759,-1343.0
2025-07-14 16:35:00+00:00,6299.75,6301.25,6299.75,6300.5,846,100,-1326,-1095,-1337,-1225,6300.3125,6299.883353744826,6301.25,6299.75,-1245.75,-1143.1969110633795,-1095.0,-1337.0
2025-07-14 16:36:00+00:00,6300.5,6300.75,6299.75,6300.25,326,50,-1224,-1172,-1277,-1175,6300.3125,6300.097926872413,6300.75,6299.75,-1212.0,-1194.4734555316898,-1172.0,-1277.0
2025-07-14 16:37:00+00:00,6300.5,6301.25,6300.0,6300.5,494,8,-1155,-1048,-1193,-1167,6300.5625,6300.205213436207,6301.25,6300.0,-1140.75,-1203.236727765845,-1048.0,-1203.236727765845
2025-07-14 16:38:00+00:00,6300.75,6300.75,6299.75,6300.25,385,25,-1139,-1134,-1178,-1142,6300.375,6300.383856718103,6300.75,6299.75,-1148.25,-1171.9933638829225,-1134.0,-1178.0
2025-07-14 16:39:00+00:00,6300.25,6300.75,6300.0,6300.0,366,28,-1143,-1093,-1151,-1114,6300.25,6300.379428359051,6300.75,6300.0,-1125.25,-1160.1216819414612,-1093.0,-1160.1216819414612
2025-07-14 16:40:00+00:00,6300.0,6302.75,6299.75,6302.25,1605,621,-1116,-479,-1157,-493,6301.1875,6300.314714179525,6302.75,6299.75,-811.25,-1142.6858409707306,-479.0,-1157.0
2025-07-14 16:41:00+00:00,6302.5,6303.75,6302.5,6303.75,1875,537,-490,100,-490,44,6303.125,6300.751107089763,6303.75,6300.751107089763,-209.0,-976.9679204853653,100.0,-976.9679204853653
2025-07-14 16:42:00+00:00,6303.75,6304.25,6302.5,6303.25,1169,209,45,305,45,253,6303.4375,6301.938053544882,6304.25,6301.938053544882,162.0,-592.9839602426827,305.0,-592.9839602426827
2025-07-14 16:43:00+00:00,6303.5,6304.25,6303.25,6304.0,424,160,257,466,257,413,6303.75,6302.687776772441,6304.25,6302.687776772441,348.25,-215.49198012134133,466.0,-215.49198012134133
2025-07-14 16:44:00+00:00,6303.75,6304.0,6302.0,6302.5,688,-132,412,431,237,281,6303.0625,6303.21888838622,6304.0,6302.0,340.25,66.37900993932934,431.0,66.37900993932934
2025-07-14 16:45:00+00:00,6302.25,6303.5,6302.0,6302.5,668,-116,277,368,165,165,6302.5625,6303.14069419311,6303.5,6302.0,243.75,203.31450496966465,368.0,165.0
2025-07-14 16:46:00+00:00,6302.25,6303.5,6302.0,6303.25,487,131,153,314,132,296,6302.75,6302.8515970965545,6303.5,6302.0,223.75,223.53225248483233,314.0,132.0
2025-07-14 16:47:00+00:00,6303.25,6303.5,6302.0,6302.5,718,-60,292,340,190,236,6302.8125,6302.800798548277,6303.5,6302.0,264.5,223.64112624241616,340.0,190.0
2025-07-14 16:48:00+00:00,6302.5,6303.75,6302.5,6303.5,642,64,234,311,223,300,6303.0625,6302.806649274138,6303.75,6302.5,267.0,244.07056312120807,311.0,223.0
2025-07-14 16:49:00+00:00,6303.75,6305.5,6303.5,6305.5,1584,462,320,826,291,762,6304.5625,6302.934574637069,6305.5,6302.934574637069,549.75,255.53528156060403,826.0,255.53528156060403
2025-07-14 16:50:00+00:00,6305.5,6305.5,6304.75,6305.0,880,48,763,917,763,810,6305.1875,6303.7485373185345,6305.5,6303.7485373185345,813.25,402.64264078030203,917.0,402.64264078030203
2025-07-14 16:51:00+00:00,6305.0,6305.75,6304.75,6305.25,568,56,822,910,822,866,6305.1875,6304.468018659267,6305.75,6304.468018659267,855.0,607.946320390151,910.0,607.946320390151
2025-07-14 16:52:00+00:00,6305.25,6305.75,6305.0,6305.5,383,69,867,935,860,935,6305.375,6304.827759329633,6305.75,6304.827759329633,899.25,731.4731601950755,935.0,731.4731601950755
2025-07-14 16:53:00+00:00,6305.25,6306.75,6305.25,6306.25,1403,635,928,1588,914,1570,6305.875,6305.101379664817,6306.75,6305.101379664817,1250.0,815.3615800975377,1588.0,815.3615800975377
2025-07-14 16:54:00+00:00,6306.25,6307.75,6306.0,6306.5,1639,471,1568,2131,1489,2041,6306.625,6305.488189832408,6307.75,6305.488189832408,1807.25,1032.6807900487688,2131.0,1032.6807900487688
2025-07-14 16:55:00+00:00,6306.75,6306.75,6305.5,6305.75,1006,-232,2042,2054,1757,1809,6306.1875,6306.056594916205,6306.75,6305.5,1915.5,1419.9653950243844,2054.0,1419.9653950243844
2025-07-14 16:56:00+00:00,6306.0,6307.75,6305.75,6307.75,991,269,1814,2082,1746,2078,6306.8125,6306.122047458102,6307.75,6305.75,1930.0,1667.7326975121923,2082.0,1667.7326975121923
2025-07-14 16:57:00+00:00,6307.75,6307.75,6306.25,6307.0,894,-94,2080,2104,1937,1984,6307.1875,6306.467273729051,6307.75,6306.25,2026.25,1798.8663487560962,2104.0,1798.8663487560962
2025-07-14 16:58:00+00:00,6306.75,6306.75,6306.0,6306.0,447,-107,1983,1983,1855,1877,6306.375,6306.827386864526,6306.827386864526,6306.0,1924.5,1912.558174378048,1983.0,1855.0
2025-07-14 16:59:00+00:00,6306.25,6306.5,6305.25,6305.75,639,-133,1878,1922,1742,1744,6305.9375,6306.601193432263,6306.601193432263,6305.25,1821.5,1918.529087189024,1922.0,1742.0
