timestamp,ha_open,ha_high,ha_low,ha_close,volume,delta,ha_cvd_open,ha_cvd_high,ha_cvd_low,ha_cvd_close,ha_ema_8,ha_ema_9,ha_ema_13,ha_ema_21,ha_ema_22,ha_ema_50,ha_ema_100,ha_ema_200,ha_cvd_ema_8,ha_cvd_ema_9,ha_cvd_ema_13,ha_cvd_ema_21,ha_cvd_ema_22,ha_cvd_ema_50,ha_cvd_ema_100,ha_cvd_ema_200
2025-07-14 15:34:00+00:00,6302.875,6303.291381363063,6303.5,6302.5,885,-5,1190.5,1367.9741468432123,1367.9741468432123,1133.0,6301.5852131390275,6301.420745803667,6300.819771845475,6299.834522719787,6299.723547082582,6297.227481761917,6294.809006400594,6293.032358781436,843.468753520824,779.9825530967653,552.6378232529559,194.96432469938094,156.5222057264561,-575.2366502978746,-1082.2137758677118,-1317.1704267574391
2025-07-14 15:35:00+00:00,6302.8125,6303.083190681531,6304.25,6301.0,2846,-284,909.0,1279.237073421606,1279.237073421606,485.0,6301.455165774799,6301.336596642934,6300.845518724693,6299.940475199806,6299.834542988445,6297.375423653607,6294.931600333255,6293.111638793562,763.8090305161965,720.9860424774123,542.9752770739622,221.33120427216448,185.08549218502515,-533.658742443056,-1051.1798397119155,-1299.2383827101014
2025-07-14 15:36:00+00:00,6303.9375,6302.9478453407655,6304.5,6302.9478453407655,1289,121,934.25,1094.118536710803,1094.118536710803,851.0,6301.786872345014,6301.6588463825,6301.145851098418,6300.213872485348,6300.1052649321255,6297.59394999428,6295.090337858156,6293.209511495525,783.1848015125972,746.9888339819299,586.978808920539,278.5738220656041,242.99110156024037,-479.35839960215185,-1013.5129121928677,-1277.8429759169662
2025-07-14 15:37:00+00:00,6303.9375,6303.442672670382,6304.75,6303.0,970,20,958.25,1014.1842683554015,1043.0,829.0,6302.056456268344,6301.927077106,6301.41072951293,6300.467156804862,6300.356981024985,6297.805951955289,6295.246964831262,6293.306929291589,793.3659567320201,763.391067185544,621.5532647890335,328.6125655141855,293.94839707674123,-428.05022706873416,-977.0275079910288,-1256.8793642163
2025-07-14 15:38:00+00:00,6304.0,6303.690086335191,6304.75,6303.5,682,24,1003.5,986.2171341777007,1056.0,955.0,6302.377243764267,6302.2416616848,6301.709196725369,6300.742869822601,6300.630287022813,6298.029247957043,6295.410391270247,6293.408352880728,829.2846330137934,801.7128537484352,669.1885126763144,385.55687774016866,351.4311451570246,-373.81296326211714,-938.7695375357608,-1234.8706143236006
2025-07-14 15:39:00+00:00,6304.9375,6303.845043167596,6306.0,6303.845043167596,1596,524,1296.5,994.8585670888504,1635.0,994.8585670888504,6302.703421409451,6302.56233798136,6302.014317645688,6301.024885581237,6300.909831035403,6298.257318357457,6295.577414080095,6293.512200545274,866.0788405860283,840.3419964165183,715.7128061638196,440.94794040823064,407.3813557597921,-320.1395699150204,-900.4798720976497,-1212.6842543095465
2025-07-14 15:40:00+00:00,6305.75,6304.391271583798,6306.5,6304.391271583798,1576,402,1720.25,1145.6792835444253,1946.0,1145.6792835444253,6303.078499225972,6302.928124701848,6302.35388249399,6301.330920672379,6301.212564996134,6298.497865542804,6295.751945911851,6293.620450008344,928.2122723545609,901.4094538420998,777.1365886467632,505.0144261478847,471.5811755671515,-262.6564776224931,-859.9618690156284,-1189.217950450303
2025-07-14 15:41:00+00:00,6306.3125,6305.070635791899,6306.75,6305.070635791899,1666,-12,1925.25,1432.9646417722126,2067.0,1432.9646417722126,6303.521196240623,6303.356626919858,6302.7419901079775,6301.670894774154,6301.548049413157,6298.755621238847,6295.936474424328,6293.734382205195,1040.3794655584834,1007.7204914281224,870.8263105218275,589.3735366591873,555.1797378458525,-196.1615317638772,-814.5573836534929,-1163.1265813734622
2025-07-14 15:42:00+00:00,6305.9375,6305.691567895949,6306.75,6304.75,1068,-208,1803.5,1679.1073208861062,1938.0,1629.0,6303.794263742707,6303.635301535887,6303.028848663981,6301.950813431048,6301.82647989897,6298.990694915756,6296.110999683252,6293.843990342457,1171.1840287677094,1131.976393142498,979.1368375901379,683.8850333265339,648.5554128157784,-124.58656973392124,-766.1701087296614,-1135.3442273299452
2025-07-14 15:43:00+00:00,6305.6875,6305.814533947974,6306.25,6305.25,690,34,1750.5,1741.303660443053,1815.0,1714.0,6304.117760688772,6303.95824122871,6303.346155997699,6302.250739482771,6302.12417729906,6299.236157860236,6296.291969986554,6293.957482975866,1291.8098001526628,1248.3811145139985,1084.1172893629755,777.5318484786671,741.202768223102,-52.48513562670864,-717.057829348876,-1106.992543475916
2025-07-14 15:44:00+00:00,6305.0625,6305.751016973987,6305.751016973987,6304.25,1099,-115,1720.5,1745.9018302215266,1892.0,1596.0,6304.147147202379,6304.016592982968,6303.475276569457,6302.432490438882,6302.309031446968,6299.432779120619,6296.449554739295,6294.059896080584,1359.40762234096,1317.9048916111988,1157.2433908825506,851.9380440715156,815.5329622906584,12.161340280221108,-671.2547040152349,-1080.0970952821258
2025-07-14 15:45:00+00:00,6303.4375,6305.406758486994,6305.406758486994,6302.25,2477,-553,1360.5,1733.2009151107632,1733.2009151107632,1032.0,6303.7255589351835,6303.663274386375,6303.300237059535,6302.4159003989835,6302.303898277667,6299.543258370791,6296.564415041487,6294.141389651922,1286.6503729318576,1260.723913288959,1139.3514778993292,868.3073127922869,834.356182961036,52.15501321040851,-637.5268880941411,-1059.0812037867813
2025-07-14 15:46:00+00:00,6302.875,6304.422129243497,6304.422129243497,6302.25,1676,32,1152.0,1546.8504575553816,1546.8504575553816,1059.0,6303.397656949587,6303.3806195091,6303.150203193887,6302.40081854453,6302.299211470914,6299.649405101348,6296.67700088225,6294.222072341952,1236.0614011692226,1220.3791306311673,1127.8726953422822,885.6430116293517,853.890427920946,91.6391303394121,-603.9322962506927,-1038.0057689232312
2025-07-14 15:47:00+00:00,6303.25,6303.648564621748,6304.25,6302.25,1250,106,1136.0,1349.4252287776908,1349.4252287776908,979.0,6303.142622071901,6303.15449560728,6303.021602737618,6302.387107767754,6302.294932212574,6299.751389215021,6296.787357300423,6294.301952219147,1178.9366453538398,1172.103304504934,1106.605167436242,894.1300105721378,864.7695211452116,126.4375958162979,-572.5871022655305,-1017.9360597797165
2025-07-14 15:48:00+00:00,6303.5,6303.449282310874,6304.5,6302.75,948,-326,1059.75,1242.7126143888454,1242.7126143888454,897.0,6303.05537272259,6303.073596485825,6302.982802346531,6302.420097970686,6302.334503324525,6299.868981794824,6296.905429433087,6294.386012396071,1116.284057497431,1117.0826436039472,1076.6615720882075,894.3909187019435,867.5721714804106,156.65572931369798,-543.4863675672032,-998.8819696326547
2025-07-14 15:49:00+00:00,6302.875,6303.474641155437,6303.474641155437,6302.25,745,-29,889.0,1151.2313071944227,1151.2313071944227,854.0,6302.876401006459,6302.90887718866,6302.878116297026,6302.404634518805,6302.327155209349,6299.962355057773,6297.01126251362,6294.464261028947,1057.9987113868908,1064.4661148831578,1044.8527760756065,890.7190170017668,866.3919826560272,184.00256345825883,-515.8133701896347,-980.445333118897
2025-07-14 15:50:00+00:00,6302.75,6303.1748205777185,6303.1748205777185,6302.5,689,-49,830.75,1020.1156535972113,1020.1156535972113,763.0,6302.792756338356,6302.827101750929,6302.8240996831655,6302.413304108005,6302.342185191145,6300.061870545704,6297.119950384637,6294.544218630649,992.4434421898039,1004.1728919065263,1004.5880937790913,879.1081972743334,857.4013754685466,206.70834528342516,-490.4903331561766,-963.097618361495
2025-07-14 15:51:00+00:00,6303.0625,6302.962410288859,6303.75,6302.5,1216,280,950.5,925.4328267986057,1148.0,754.0,6302.727699374277,6302.761681400743,6302.777799728427,6302.421185552732,6302.355908218003,6300.15748346548,6297.226486020585,6294.623380634324,939.4560105920697,954.1383135252211,968.7897946677926,867.7347247948485,848.40995151476,228.1707631154477,-465.8469602223909,-946.0120699200871
2025-07-14 15:52:00+00:00,6303.1875,6303.01245514443,6303.5,6302.5,503,5,1084.0,937.9664133993028,1128.0,937.9664133993028,6302.6770995133265,6302.709345120595,6302.738114052938,6302.428350502483,6302.368437938177,6300.249346858991,6297.330912039979,6294.701754956372,939.124988993677,950.9039335000375,964.3864544865799,874.1194237588898,856.1974699395029,256.00588665599105,-438.04867559621874,-927.2660153596952
2025-07-14 15:53:00+00:00,6303.3125,6303.099977572215,6304.0,6302.5,489,-141,1033.5,1010.9832066996514,1127.0,934.0,6302.637744065921,6302.667476096476,6302.704097759662,6302.434864093167,6302.3798781174655,6300.337607766482,6297.433270217405,6294.779349434418,937.9861025506376,947.5231468000301,960.0455324170684,879.5631125080815,862.9629073360679,282.59389110085414,-410.8793948913431,-908.7459555053699
2025-07-14 15:54:00+00:00,6302.6875,6303.206238786108,6303.5,6301.75,1225,-429,753.25,1022.2416033498257,1022.2416033498257,533.0,6302.440467606827,6302.483980877181,6302.56779807971,6302.372603721061,6302.3251061072515,6300.392995697208,6297.5187500150805,6294.848709141538,847.9891908727182,864.6185174400241,899.0390277860587,848.0573750073468,834.2704806111925,292.4137385086638,-392.1887138043858,-894.4002246048191
2025-07-14 15:55:00+00:00,6301.6875,6302.946869393054,6302.946869393054,6300.5,1781,-483,294.25,887.7458016749129,887.7458016749129,24.0,6302.009252583088,6302.087184701745,6302.272398354037,6302.202367019146,6302.16640122836,6300.397191944377,6297.577784668247,6294.904940891374,664.8804817898919,696.4948139520193,774.0334523880504,773.1430681884971,763.8121779493497,281.88770954753977,-383.94735313499206,-885.2619139122338
2025-07-14 15:56:00+00:00,6301.3125,6302.317184696527,6302.5,6300.75,1511,-123,18.75,590.9979008374564,590.9979008374564,-73.0,6301.729418675734,6301.819747761397,6302.054912874889,6302.070333653769,6302.043235904155,6300.411027554401,6297.64060081343,6294.9631006835,500.9070413921381,542.5958511616154,653.0286734754718,696.2209710804518,691.0459016059281,267.9705444672441,-377.78997980558626,-877.1797058136046
2025-07-14 15:57:00+00:00,6301.375,6301.8148423482635,6302.25,6300.25,1349,67,-66.25,304.8739504187282,304.8739504187282,-251.0,6301.400658970016,6301.5057982091175,6301.797068178476,6301.904848776154,6301.887302347272,6300.404712748346,6297.692272084451,6295.015706646848,333.81658774944077,383.8766809292924,523.881720121833,610.1099737095017,609.1288666836734,247.61875840970512,-375.2792871361687,-870.9490619746633
2025-07-14 15:58:00+00:00,6301.8125,6301.594921174132,6302.0,6301.25,612,14,-7.75,119.3119752093641,119.3119752093641,-51.0,6301.367179198901,6301.454638567295,6301.718915581551,6301.845317069231,6301.831884751858,6300.437861268019,6297.762722142185,6295.077739416532,248.30179047178729,296.9013447434339,441.75576010442836,550.0090670086379,551.7263565372671,235.90821886422648,-368.8579151136703,-862.7903648405871
2025-07-14 15:59:00+00:00,6302.1875,6301.703710587066,6302.5,6301.703710587066,791,143,109.25,55.78098760468205,218.0,33.0,6301.441963951826,6301.5044529712495,6301.716743439482,6301.83244375267,6301.820739172311,6300.487502417786,6297.840761517331,6295.14366947793,200.45694814472344,244.12107579474716,383.3620800895101,503.00824273512535,506.6197168383743,227.9510338107274,-360.90033263617187,-853.8770278769993
2025-07-14 16:00:00+00:00,6301.6875,6301.945605293533,6302.5,6300.75,850,-102,88.5,82.51549380234103,156.0,29.0,6301.288194184754,6301.353562377,6301.5786372338425,6301.734039775154,6301.727631418197,6300.497796440618,6297.898370200156,6295.199453861235,162.35540411256267,201.09686063579773,332.7389257910087,459.9165843046594,465.0875675480809,220.14903248481653,-353.17953397010905,-845.0921818284719
2025-07-14 16:01:00+00:00,6301.625,6301.8165526467665,6302.25,6301.25,441,81,97.75,85.50774690117052,160.0,49.0,6301.279706588141,6301.332849901601,6301.53168905758,6301.690036159231,6301.686098251398,6300.527294619417,6297.964739107084,6295.259658300427,137.16531430977096,170.6774885086382,292.2047935351503,422.560531186054,428.9060399352044,213.4373057207061,-345.2155828023841,-836.1957422082882
2025-07-14 16:02:00+00:00,6302.3125,6301.720776323384,6303.5,6301.25,1521,375,360.5,91.62887345058526,675.0,91.62887345058526,6301.27310512411,6301.3162799212805,6301.49144776364,6301.650032872028,6301.64817666432,6300.555636006891,6298.029793778231,6295.319263690472,127.04610522995192,154.86776549702762,263.5510906659268,392.4758350282841,399.5775906756723,208.66050445521117,-336.56519753004807,-826.9636564803392
2025-07-14 16:03:00+00:00,6303.0625,6302.016638161692,6303.75,6302.016638161692,892,140,569.5,226.06443672529264,665.0,226.06443672529264,6301.438334688017,6301.4563515693635,6301.566474963362,6301.683360625633,6301.680216794527,6300.61293020904,6298.108741191764,6295.385904232475,149.0501788955832,169.10709974268065,258.19585438869336,377.3475260916485,384.48949033216104,209.3430116030575,-325.42401665370465,-816.4857650056563
2025-07-14 16:04:00+00:00,6303.375,6302.5395690808455,6304.25,6302.5395690808455,1195,259,804.5,397.7822183626463,1016.0,397.7822183626463,6301.683053441979,6301.67299507166,6301.705488408717,6301.761197757925,6301.754943080295,6300.688484674602,6298.196480357885,6295.457084977235,204.32396544381945,214.8421234666738,278.1367635278295,379.2052253890119,385.6453797261163,216.73278441715902,-311.1031011088264,-804.4034965144294
2025-07-14 16:05:00+00:00,6303.375,6302.957284540423,6304.0,6302.957284540423,838,136,976.5,601.1411091813231,1056.0,601.1411091813231,6301.966215908299,6301.9298529654125,6301.884316427533,6301.869932919971,6301.85949451161,6300.77745721836,6298.290753708034,6295.531713828611,292.5055529410425,292.10192060960367,324.2802414783286,399.38121482467653,404.3841388091778,231.80762068242038,-293.03885932090265,-790.4179780497951
2025-07-14 16:06:00+00:00,6303.9375,6303.166142270211,6304.5,6303.166142270211,514,128,1110.5,788.8205545906616,1181.0,788.8205545906616,6302.232866210947,6302.177110826373,6302.0674344050585,6301.987770133629,6301.973116055837,6300.871131141962,6298.387296055799,6295.607678290717,402.7977755298467,391.4456474058153,390.64314335151903,434.7847911670388,437.8133923553938,253.65126514941022,-271.61590062958453,-774.7041618046164
2025-07-14 16:07:00+00:00,6304.75,6303.5518211351055,6305.5,6303.5518211351055,1564,578,1465.25,949.6602772953308,1799.0,949.6602772953308,6302.525967305204,6302.45205288812,6302.279489652208,6302.129956588308,6302.110394758382,6300.976256239733,6298.489563879151,6295.686724488173,524.3227759221766,503.0885733837184,470.5027339149207,481.59165354233807,482.32181713277964,280.94573621395614,-247.43221393800204,-757.5463066891941
2025-07-14 16:08:00+00:00,6305.0,6304.150910567552,6305.5,6304.150910567552,882,-260,1613.0,1207.4551386476655,1759.0,1207.4551386476655,6302.887065807949,6302.791824424007,6302.546835497258,6302.313679677331,6302.287830915702,6301.100752487882,6298.601669754169,6295.770945245183,676.1299676389519,643.9618864365079,575.7816488767414,547.5792430973678,545.3768885688567,317.27943827018004,-218.62256339175119,-737.9940535017627
2025-07-14 16:09:00+00:00,6305.25,6304.575455283776,6306.0,6304.5,1029,193,1579.5,1410.2275693238328,1701.0,1410.2275693238328,6303.245495628405,6303.133459539206,6302.82585899765,6302.5124360703,6302.480193444771,6301.234056311887,6298.718468372898,6295.8578015114,839.2627680133699,797.215023013973,694.9882089406117,626.0018182088646,620.5812955910285,360.14014929189193,-186.36810531817525,-716.6187139711598
2025-07-14 16:10:00+00:00,6305.25,6304.912727641888,6306.0,6304.5,1052,2,1674.75,1494.8637846619163,1741.0,1494.8637846619163,6303.524274377648,6303.406767631365,6303.065021997986,6302.693123700273,6302.6558287974,6301.36213253495,6298.832954147692,6295.943793536162,984.9518828241579,936.7447753435617,809.2561483293695,704.9892697045966,696.6058598580622,404.63911538483404,-153.07638472451006,-694.6139129897361
2025-07-14 16:11:00+00:00,6303.125,6305.081363820944,6305.081363820944,6301.5,2375,-525,1392.75,1584.8068923309581,1685.0,1047.0,6303.07443562706,6303.025414105093,6302.841447426846,6302.584657909339,6302.555321945453,6301.367539102207,6298.885766936847,6295.999079172619,998.7403533076783,958.7958202748495,843.2195557108881,736.081154276906,727.0749155225786,429.82973831091897,-129.31249591808412,-677.2844213181966
2025-07-14 16:12:00+00:00,6302.0625,6304.103181910472,6304.103181910472,6300.75,1421,-167,1040.5,1488.7784461654792,1488.7784461654792,857.0,6302.557894376602,6302.570331284074,6302.542669223011,6302.417870826672,6302.398337428458,6301.343321882513,6298.922682443048,6296.046352016672,967.2424970170831,938.4366562198796,845.1881906093328,747.0737766153691,738.3727489553979,446.5815132791182,-109.78155540485473,-662.0179096632892
2025-07-14 16:13:00+00:00,6303.1875,6303.082840955236,6304.25,6302.25,781,103,1036.5,1264.6392230827396,1264.6392230827396,945.0,6302.4894734040245,6302.506265027259,6302.50085933401,6302.402609842428,6302.3854385216355,6301.37887788712,6298.988569919423,6296.108079857303,962.2997199021758,939.7493249759037,859.4470205222852,765.0670696503355,756.3403360027547,466.1273362877802,-88.89479193149127,-646.0276817064406
2025-07-14 16:14:00+00:00,6303.3125,6303.135170477618,6303.75,6302.75,574,-134,1025.5,1150.5696115413698,1150.5696115413698,960.0,6302.547368203131,6302.555012021808,6302.536450857723,6302.434190765844,6302.4171395197545,6301.432647381744,6299.063053683394,6296.174168614942,961.7886710350256,943.799459980723,873.8117318762445,782.7882451366686,774.0498720025153,485.49489172747514,-68.12459803185777,-630.047306764088
2025-07-14 16:15:00+00:00,6302.3125,6303.2238352388085,6303.5,6301.25,851,-321,807.75,1088.034805770685,1088.034805770685,638.0,6302.25906415799,6302.294009617446,6302.352672163763,6302.326537059857,6302.315649126733,6301.425484739322,6299.1063595510495,6296.224674399868,889.8356330272421,882.6395679845784,840.1243416082096,769.6256773969715,762.2194483501227,491.47548420875063,-54.14193272429623,-617.429920627132
2025-07-14 16:16:00+00:00,6301.25,6302.768167619404,6302.768167619404,6300.75,1163,-5,649.0,947.8924028853424,947.8924028853424,596.0,6301.923716567326,6301.985207693957,6302.123718997511,6302.183215508961,6302.179505724409,6301.398995141702,6299.138906886672,6296.269702515292,824.538825687855,825.3116543876628,805.2494356641797,753.8415249063377,747.765583276199,495.57448482801533,-41.26783504658739,-605.3559910686531
2025-07-14 16:17:00+00:00,6301.25,6302.009083809702,6302.009083809702,6300.75,637,-69,592.5,798.4462014426713,798.4462014426713,539.0,6301.662890663475,6301.738166155166,6301.927473426438,6302.0529231899645,6302.055200878808,6301.373544351831,6299.170809720599,6296.314282589767,761.0857533127761,768.0493235101303,767.2138019978684,734.3104771875796,729.61205429566,497.27744620730886,-29.77738286744705,-593.9693642918506
2025-07-14 16:18:00+00:00,6301.9375,6301.629541904851,6302.5,6301.5,482,92,626.0,695.4731007213356,713.0,567.0,6301.6266927382585,6301.690532924134,6301.8664057940905,6302.002657445422,6302.006922541521,6301.378503396857,6299.216932300389,6296.365881767978,717.955585909937,727.8394588081043,738.6118302838872,719.1004338068906,715.4718756612548,500.0116640031007,-17.960008949279782,-582.4174303187974
2025-07-14 16:19:00+00:00,6302.0625,6301.7835209524255,6302.5,6301.5,372,-102,610.5,660.7365503606678,669.0,549.0,6301.598538796423,6301.652426339308,6301.814062109221,6301.95696131402,6301.9628423205195,6301.38326796953,6299.262141561768,6296.416967521531,680.4099001521732,692.0715670464834,711.5244259576177,703.6367580062641,700.9960603863631,501.93277521866537,-6.733078078997013,-571.1595454400034
2025-07-14 16:20:00+00:00,6302.5625,6301.923010476213,6303.25,6301.5,581,111,596.5,635.618275180334,666.0,494.0,6301.576641286107,6301.621941071447,6301.769196093618,6301.915419376382,6301.922595162214,6301.387845696215,6299.306455590247,6296.467544959128,638.9854778961347,652.4572536371868,680.4495079636724,684.5788709147855,682.996402961462,501.621685994404,3.182428417616789,-560.5609429978143
2025-07-14 16:21:00+00:00,6303.375,6302.242755238107,6304.0,6302.242755238107,609,115,719.75,616.059137590167,800.0,616.059137590167,6301.724666608773,6301.746103904779,6301.836847399974,6301.945177181993,6301.950435168814,6301.421371560603,6299.36460013773,6296.525009738023,633.8907356059196,645.1776304277829,671.2508836246003,678.349804248911,677.175771190045,506.10942919423786,15.31860087647917,-548.8532805044016
2025-07-14 16:22:00+00:00,6303.0,6302.808877619053,6303.75,6302.25,604,-164,703.0,667.9045687950835,795.0,617.0,6301.841407362379,6301.846883123824,6301.895869199979,6301.972888347266,6301.97648428457,6301.45386679352,6299.421736768666,6296.581974815257,630.1372388046042,639.5421043422264,663.5007573925146,672.7725493171919,671.943095434389,510.458079029758,27.23308402743998,-537.252750350129
2025-07-14 16:23:00+00:00,6302.4375,6302.904438809526,6302.904438809526,6302.0,346,-96,565.0,685.4522843975417,685.4522843975417,513.0,6301.87665017074,6301.87750649906,6301.910745028554,6301.975353042969,6301.97852912939,6301.47528378201,6299.472791486118,6296.635885513613,604.1067412924699,614.2336834737812,642.000649193584,658.247772106538,658.1219567009639,510.5577622050616,36.85223087838176,-526.8024742272421
2025-07-14 16:24:00+00:00,6302.1875,6302.670969404763,6302.75,6301.5,330,-114,461.5,625.2261421987708,625.2261421987708,395.0,6301.792950132797,6301.802005199248,6301.852067167332,6301.932139129972,6301.936917900748,6301.476253045461,6299.5129342289665,6296.684284662731,557.63857656081,570.3869467790249,606.7148421659291,634.3161564604891,635.241786553054,506.0260852558435,43.94426591049301,-517.630310304583
2025-07-14 16:25:00+00:00,6302.375,6302.429234702382,6303.25,6301.25,529,65,433.5,543.3630710993855,543.3630710993855,359.0,6301.672294547731,6301.691604159399,6301.766057571999,6301.870126481793,6301.8771859093795,6301.467380377012,6299.547331570967,6296.729714666088,513.4966706584078,528.1095574232199,571.3270075707964,609.287414964081,611.2207616353971,500.260356422281,50.182993318206016,-508.907620649811
2025-07-14 16:26:00+00:00,6302.375,6302.402117351191,6303.0,6301.5,525,-97,415.75,488.43153554969274,488.43153554969274,342.0,6301.634006870458,6301.65328332752,6301.728049347428,6301.836478619812,6301.844387134651,6301.468659577914,6299.5859982725315,6296.777180191799,475.38629940098383,490.887645938576,538.566006489254,584.9885590582554,587.8102606236235,494.05406793513276,55.96154790596431,-500.4408781557831
2025-07-14 16:27:00+00:00,6301.75,6302.388558675595,6302.5,6301.0,607,-179,261.0,452.09076777484637,452.09076777484637,154.0,6301.493116454801,6301.522626662016,6301.624042297796,6301.760435108919,6301.770962166421,6301.450280770937,6299.613998306739,6296.819198299343,403.96712175632075,423.5101167508608,483.62800556221777,545.8077809620504,550.0876292650477,480.7186142906178,57.90290339297491,-493.9290286218947
2025-07-14 16:28:00+00:00,6301.75,6302.0692793377975,6302.5,6301.0,476,-22,188.25,356.5453838874232,356.5453838874232,147.0,6301.383535020401,6301.418101329613,6301.534893398111,6301.691304644472,6301.703921978036,6301.432622701488,6299.641443884823,6296.860798316266,346.8633169215828,368.20809340068865,435.53829048190096,509.5525281473185,515.036531068087,467.6316098086328,59.66720233568828,-487.5516253520251
2025-07-14 16:29:00+00:00,6301.75,6301.909639668898,6302.25,6301.25,266,-74,143.0,272.3976919437116,272.3976919437116,97.0,6301.353860571423,6301.384481063691,6301.494194341239,6301.651186040429,6301.664450501686,6301.42546102692,6299.673296481164,6296.90447196486,291.3381353834533,313.96647472055093,387.1756775559151,472.04775286119866,478.68552836651423,453.0970368749609,60.40646565577366,-481.7351912689204
2025-07-14 16:30:00+00:00,6301.1875,6301.829819834449,6302.25,6300.5,814,-262,-27.5,207.6988459718558,207.6988459718558,-162.0,6301.164113777773,6301.207584850953,6301.352166578205,6301.546532764026,6301.563193936322,6301.389168437629,6299.689666847873,6296.94024836322,190.59632752046366,218.77317977644077,308.72200933364155,414.40704805563513,422.9737432911652,428.9755844484919,56.00237722694646,-478.5537465796774
2025-07-14 16:31:00+00:00,6300.125,6301.508659917225,6301.508659917225,6299.25,2154,-812,-545.25,90.0994229859279,90.0994229859279,-975.0,6300.738755160491,6300.816067880763,6301.051857067033,6301.337757058205,6301.362046637511,6301.305279479291,6299.680960573658,6296.963230966571,-68.42507859519492,-19.981456178847374,125.33315085740708,288.09731641421376,301.41080909193346,373.9177183916883,35.58648856898712,-483.49351029530254
2025-07-14 16:32:00+00:00,6299.25,6300.816829958612,6300.816829958612,6298.75,1382,-340,-1143.5,-227.57528850703605,-227.57528850703605,-1314.0,6300.29680956927,6300.402854304611,6300.723020343172,6301.10250641655,6301.134912147293,6301.205072440887,6299.6625257108135,6296.981009762924,-345.2195055740405,-278.7851649430779,-80.28587069365105,142.4521058311034,160.94030395350447,307.7248666900535,8.862003646828958,-491.75725646151847
2025-07-14 16:33:00+00:00,6299.5,6300.033414979306,6300.25,6298.75,942,-2,-1293.75,-685.537644253518,-685.537644253518,-1381.0,6299.953074109432,6300.072283443689,6300.441160294147,6300.888642196863,6300.927528482312,6301.108795090265,6299.644455894758,6296.998611655831,-575.3929487798092,-499.22813195446236,-266.10217488027234,3.9564598464576397,26.858538392330182,241.50036211397298,-18.660016227365677,-500.60544296438894
2025-07-14 16:34:00+00:00,6300.0,6299.766707489653,6301.0,6299.5,673,-9,-1296.75,-989.643822126759,-989.643822126759,-1343.0,6299.852390974003,6299.957826754951,6300.306708823555,6300.762401997148,6300.803395570807,6301.045705086725,6299.641595381991,6297.0235010920915,-745.9722934954071,-667.9825055635699,-419.94472132594774,-118.49412741231124,-92.25959538091591,179.36309301146426,-44.884570361477245,-508.9874783577781
2025-07-14 16:35:00+00:00,6300.3125,6299.883353744826,6301.25,6299.75,846,100,-1245.75,-1143.1969110633795,-1095.0,-1337.0,6299.8296374242245,6299.9162614039615,6300.2271789916185,6300.670365451952,6300.711795955955,6300.99489312254,6299.643742008089,6297.050630434459,-877.3117838297611,-801.786004450856,-550.9526182793838,-229.26738855664658,-200.4978914347493,119.89787367768135,-70.47101451273512,-517.2264089213824
2025-07-14 16:36:00+00:00,6300.3125,6300.097926872413,6300.75,6299.75,326,50,-1212.0,-1194.4734555316898,-1172.0,-1277.0,6299.811940218841,6299.883009123169,6300.159010564244,6300.5866958654115,6300.628161525003,6300.946073784401,6299.645846126741,6297.077489833121,-966.1313874231475,-896.8288035606848,-654.6736728109005,-324.5158077787696,-294.1067704404233,65.11756490600757,-94.36267759169087,-524.7863451510203
2025-07-14 16:37:00+00:00,6300.5625,6300.205213436207,6301.25,6300.0,494,8,-1140.75,-1203.236727765845,-1048.0,-1203.236727765845,6299.853731281321,6299.906407298536,6300.136294769352,6300.533359877647,6300.5735387836985,6300.908972851679,6299.652859074727,6297.106569536274,-1018.8214630548581,-958.1103884017169,-733.0398235187497,-404.39952777759464,-373.1615493382861,15.378180879660414,-116.32057957533748,-531.5370952267898
2025-07-14 16:38:00+00:00,6300.375,6300.383856718103,6300.75,6299.75,385,25,-1148.25,-1171.9933638829225,-1134.0,-1178.0,6299.830679885472,6299.875125838829,6300.081109802302,6300.462145343316,6300.501926715551,6300.863522935927,6299.654782657405,6297.132872326958,-1054.1944712648897,-1002.0883107213737,-796.6055630160712,-474.72684343417694,-443.14750156973946,-31.420963468561563,-137.34393443523177,-537.9695619409512
2025-07-14 16:39:00+00:00,6300.25,6300.379428359051,6300.75,6300.0,366,28,-1125.25,-1160.1216819414612,-1093.0,-1160.1216819414612,6299.8683065775895,6299.900100671064,6300.069522687688,6300.420132130287,6300.458280914199,6300.829659291381,6299.661618644387,6297.161400960521,-1077.7338514152389,-1033.6949849653913,-848.5364371482698,-537.0354651166573,-505.4930824716283,-75.6837367420086,-157.59695913832542,-544.1601302991652
2025-07-14 16:40:00+00:00,6301.1875,6300.314714179525,6302.75,6299.75,1605,621,-811.25,-1142.6858409707306,-479.0,-1157.0,6299.842016227014,6299.870080536852,6300.023876589447,6300.359211027534,6300.396691269487,6300.787319711327,6299.663368770241,6297.187158164894,-1095.3485511007414,-1058.3559879723132,-892.6026604128027,-593.3958773787793,-562.145857908878,-118.08829608545925,-177.38711836330907,-550.2580394504173
